timestamp,open,high,low,close,volume
2026-02-11 19:00:00,1.3784,1.3871,1.3764,1.3829,1301572.9
2026-02-11 19:15:00,1.3829,1.3837,1.3752,1.3755,794007.9
2026-02-11 19:30:00,1.3755,1.3843,1.3718,1.3842,1022407.6
2026-02-11 19:45:00,1.3842,1.3846,1.3777,1.3788,1254019.8
2026-02-11 20:00:00,1.3788,1.3832,1.3762,1.3831,789358.0
2026-02-11 20:15:00,1.383,1.3858,1.3749,1.3763,1350871.4
2026-02-11 20:30:00,1.3763,1.3833,1.3749,1.3795,1400171.6
2026-02-11 20:45:00,1.3796,1.3863,1.378,1.3818,1210757.0
2026-02-11 21:00:00,1.3818,1.3835,1.3794,1.3807,643006.8
2026-02-11 21:15:00,1.3807,1.3928,1.3804,1.3914,1670722.3
2026-02-11 21:30:00,1.3914,1.3973,1.3885,1.389,2171442.3
2026-02-11 21:45:00,1.389,1.3903,1.3831,1.3833,1267678.5
2026-02-11 22:00:00,1.3834,1.3846,1.3763,1.3783,1217948.7
2026-02-11 22:15:00,1.3784,1.38,1.374,1.3785,612251.6
2026-02-11 22:30:00,1.3785,1.3798,1.373,1.3767,1031579.8
2026-02-11 22:45:00,1.3767,1.377,1.3698,1.3718,841721.0
2026-02-11 23:00:00,1.3719,1.373,1.3658,1.3677,926810.2
2026-02-11 23:15:00,1.3676,1.3701,1.3606,1.3637,1942214.9
2026-02-11 23:30:00,1.3637,1.3692,1.3596,1.3689,969457.7
2026-02-11 23:45:00,1.3689,1.3711,1.3663,1.3697,634350.5
2026-02-12 00:00:00,1.3697,1.3792,1.3684,1.3781,960193.4
2026-02-12 00:15:00,1.378,1.3822,1.3746,1.3763,1791371.7
2026-02-12 00:30:00,1.3764,1.3849,1.3756,1.3809,797688.7
2026-02-12 00:45:00,1.3809,1.3832,1.3769,1.3773,505501.8
2026-02-12 01:00:00,1.3774,1.3857,1.3774,1.3849,695934.6
2026-02-12 01:15:00,1.3848,1.3865,1.3806,1.3831,677134.6
2026-02-12 01:30:00,1.3831,1.3864,1.3818,1.3842,695822.7
2026-02-12 01:45:00,1.3841,1.3847,1.3804,1.3811,378480.2
2026-02-12 02:00:00,1.3811,1.3814,1.3753,1.3762,941063.4
2026-02-12 02:15:00,1.3761,1.378,1.3745,1.3777,668821.4
2026-02-12 02:30:00,1.3776,1.3853,1.3767,1.3812,935733.2
2026-02-12 02:45:00,1.3812,1.3814,1.3768,1.3769,642293.5
2026-02-12 03:00:00,1.3769,1.3798,1.3762,1.3784,943495.5
2026-02-12 03:15:00,1.3784,1.3784,1.371,1.3735,1326836.9
2026-02-12 03:30:00,1.3735,1.3773,1.3727,1.3765,1008838.5
2026-02-12 03:45:00,1.3765,1.3782,1.3749,1.3752,682520.6
2026-02-12 04:00:00,1.3752,1.38,1.3743,1.379,966061.3
2026-02-12 04:15:00,1.379,1.3794,1.3726,1.3738,1015367.2
2026-02-12 04:30:00,1.3738,1.3802,1.3723,1.3798,997252.8
2026-02-12 04:45:00,1.3797,1.3807,1.3754,1.3755,482899.6
2026-02-12 05:00:00,1.3755,1.3818,1.3741,1.3752,747370.7
2026-02-12 05:15:00,1.3751,1.3793,1.3728,1.3758,832269.0
2026-02-12 05:30:00,1.3757,1.381,1.3747,1.3799,1127085.8
2026-02-12 05:45:00,1.38,1.3815,1.3784,1.3803,657087.8
2026-02-12 06:00:00,1.3802,1.3828,1.3782,1.3808,1105719.8
2026-02-12 06:15:00,1.3808,1.3889,1.3796,1.3862,1385388.4
2026-02-12 06:30:00,1.3861,1.3866,1.381,1.3834,725726.6
2026-02-12 06:45:00,1.3833,1.3841,1.3811,1.3833,630537.4
2026-02-12 07:00:00,1.3833,1.3842,1.3764,1.3784,758567.6
2026-02-12 07:15:00,1.3785,1.3862,1.377,1.3827,1093210.0
2026-02-12 07:30:00,1.3826,1.3834,1.3798,1.3801,673617.7
2026-02-12 07:45:00,1.38,1.3829,1.3788,1.3819,648676.5
2026-02-12 08:00:00,1.382,1.3846,1.3795,1.3825,561875.2
2026-02-12 08:15:00,1.3825,1.3826,1.3777,1.3784,801032.1
2026-02-12 08:30:00,1.3783,1.3827,1.3771,1.3794,534128.5
2026-02-12 08:45:00,1.3794,1.3833,1.3792,1.3821,374619.6
2026-02-12 09:00:00,1.3821,1.3854,1.3803,1.3844,528076.2
2026-02-12 09:15:00,1.3843,1.3901,1.3841,1.3893,1688376.5
2026-02-12 09:30:00,1.3894,1.3937,1.3875,1.3907,1246745.8
2026-02-12 09:45:00,1.3907,1.3966,1.3893,1.396,2183075.0
