timestamp,open,high,low,close,volume
2026-01-11 13:00:00,0.14094,0.14103,0.14031,0.14047,9868916.0
2026-01-11 14:00:00,0.14046,0.14118,0.1404,0.14094,8462850.0
2026-01-11 15:00:00,0.14095,0.14109,0.13674,0.13817,75871650.0
2026-01-11 16:00:00,0.13817,0.13997,0.13807,0.13885,52202241.0
2026-01-11 17:00:00,0.13885,0.13907,0.13781,0.1388,16286178.0
2026-01-11 18:00:00,0.13881,0.13881,0.13797,0.13854,11458370.0
2026-01-11 19:00:00,0.13854,0.13859,0.13726,0.13759,15551201.0
2026-01-11 20:00:00,0.13758,0.1376,0.13585,0.13689,34468875.0
2026-01-11 21:00:00,0.13688,0.13777,0.13588,0.13764,28476369.0
2026-01-11 22:00:00,0.13764,0.13764,0.13636,0.13703,18987747.0
2026-01-11 23:00:00,0.13702,0.13833,0.13607,0.13801,19500993.0
2026-01-12 00:00:00,0.13801,0.13876,0.13664,0.13874,32677027.0
2026-01-12 01:00:00,0.13873,0.13958,0.13843,0.13919,37942022.0
2026-01-12 02:00:00,0.13919,0.14213,0.13908,0.14156,55550708.0
2026-01-12 03:00:00,0.14157,0.14237,0.14029,0.14042,43710709.0
2026-01-12 04:00:00,0.14042,0.14104,0.14016,0.14081,17708501.0
2026-01-12 05:00:00,0.1408,0.14134,0.14014,0.14101,17840763.0
2026-01-12 06:00:00,0.141,0.141,0.13947,0.13959,18357917.0
2026-01-12 07:00:00,0.13959,0.14029,0.13779,0.13793,31919397.0
2026-01-12 08:00:00,0.13792,0.13872,0.1356,0.13681,81576696.0
2026-01-12 09:00:00,0.13682,0.13718,0.13646,0.13668,25332156.0
2026-01-12 10:00:00,0.13669,0.13719,0.13612,0.13637,19791234.0
2026-01-12 11:00:00,0.13638,0.13697,0.13624,0.13669,12658431.0
2026-01-12 12:00:00,0.1367,0.13679,0.13621,0.13633,19533871.0
2026-01-12 13:00:00,0.13634,0.13653,0.13561,0.13611,26976649.0
2026-01-12 14:00:00,0.1361,0.13743,0.13492,0.1368,59540745.0
2026-01-12 15:00:00,0.1368,0.13864,0.13628,0.13847,60639943.0
2026-01-12 16:00:00,0.13846,0.14014,0.13822,0.13935,41855986.0
2026-01-12 17:00:00,0.13935,0.13967,0.13683,0.138,32502493.0
2026-01-12 18:00:00,0.13801,0.139,0.13763,0.13811,13105125.0
2026-01-12 19:00:00,0.13811,0.13846,0.13762,0.13832,7654653.0
2026-01-12 20:00:00,0.13832,0.13892,0.13718,0.13726,11741954.0
2026-01-12 21:00:00,0.13725,0.13727,0.13555,0.13615,21404532.0
2026-01-12 22:00:00,0.13615,0.13719,0.13607,0.13695,17065016.0
2026-01-12 23:00:00,0.13695,0.13706,0.13628,0.13662,13956352.0
2026-01-13 00:00:00,0.13661,0.1371,0.13636,0.13698,32287370.0
2026-01-13 01:00:00,0.13697,0.13742,0.13626,0.13666,11008282.0
2026-01-13 02:00:00,0.13666,0.13737,0.13665,0.13682,13413645.0
2026-01-13 03:00:00,0.13682,0.13739,0.13654,0.1371,13690818.0
2026-01-13 04:00:00,0.13711,0.13789,0.13711,0.13786,16102905.0
2026-01-13 05:00:00,0.13785,0.13958,0.13782,0.13892,31544951.0
2026-01-13 06:00:00,0.13893,0.13953,0.13859,0.13903,27889011.0
2026-01-13 07:00:00,0.13904,0.13907,0.1384,0.13864,15942623.0
2026-01-13 08:00:00,0.13864,0.13999,0.1386,0.1397,26624797.0
2026-01-13 09:00:00,0.13969,0.14037,0.13916,0.13962,29228505.0
2026-01-13 10:00:00,0.13961,0.1402,0.13923,0.13936,16226293.0
2026-01-13 11:00:00,0.13937,0.13941,0.13888,0.13906,22643941.0
2026-01-13 12:00:00,0.13906,0.13969,0.13875,0.13948,9674058.0
2026-01-13 13:00:00,0.13948,0.14087,0.13918,0.13963,56137580.0
2026-01-13 14:00:00,0.13962,0.14189,0.13892,0.14043,67220783.0
2026-01-13 15:00:00,0.14042,0.14235,0.13936,0.14214,53477455.0
2026-01-13 16:00:00,0.14213,0.14358,0.14207,0.14285,85834544.0
2026-01-13 17:00:00,0.14286,0.1431,0.14195,0.14242,28610023.0
2026-01-13 18:00:00,0.14242,0.14382,0.14222,0.14328,27364017.0
2026-01-13 19:00:00,0.14329,0.14478,0.14308,0.14439,29718114.0
2026-01-13 20:00:00,0.1444,0.14505,0.14353,0.1442,44335914.0
2026-01-13 21:00:00,0.14421,0.14484,0.14413,0.14457,20805177.0
2026-01-13 22:00:00,0.14457,0.15047,0.14457,0.14967,197519414.0
2026-01-13 23:00:00,0.14968,0.15095,0.14741,0.14828,84828004.0
2026-01-14 00:00:00,0.14828,0.14932,0.1479,0.14828,39802677.0
2026-01-14 01:00:00,0.14828,0.1487,0.1472,0.14765,33024349.0
2026-01-14 02:00:00,0.14765,0.14892,0.14727,0.14831,34428518.0
2026-01-14 03:00:00,0.14831,0.14976,0.14799,0.14961,34447727.0
2026-01-14 04:00:00,0.1496,0.14983,0.14849,0.14856,33252437.0
2026-01-14 05:00:00,0.14856,0.14856,0.14742,0.1477,23652946.0
2026-01-14 06:00:00,0.1477,0.14828,0.14687,0.14816,29932683.0
2026-01-14 07:00:00,0.14816,0.14885,0.14799,0.14847,21252973.0
2026-01-14 08:00:00,0.14847,0.14875,0.14785,0.14786,15993550.0
2026-01-14 09:00:00,0.14786,0.14863,0.14785,0.14821,11743780.0
2026-01-14 10:00:00,0.1482,0.1483,0.14701,0.14737,20706179.0
2026-01-14 11:00:00,0.14736,0.14739,0.14581,0.146,25808523.0
2026-01-14 12:00:00,0.14599,0.14695,0.14582,0.14663,18356712.0
2026-01-14 13:00:00,0.14663,0.14698,0.14562,0.14578,16202313.0
2026-01-14 14:00:00,0.14577,0.14945,0.14565,0.14838,66751036.0
2026-01-14 15:00:00,0.14839,0.14983,0.14745,0.14899,85759186.0
2026-01-14 16:00:00,0.14899,0.15133,0.14892,0.14976,99594167.0
2026-01-14 17:00:00,0.14976,0.15045,0.14769,0.148,49435689.0
2026-01-14 18:00:00,0.148,0.14888,0.14628,0.14766,42664944.0
2026-01-14 19:00:00,0.14766,0.14954,0.14727,0.14789,57777789.0
2026-01-14 20:00:00,0.14789,0.14916,0.1468,0.14729,54574035.0
2026-01-14 21:00:00,0.14728,0.14787,0.14672,0.14749,18681929.0
2026-01-14 22:00:00,0.14749,0.14765,0.1463,0.1466,23425991.0
2026-01-14 23:00:00,0.14661,0.14802,0.14659,0.14718,15941926.0
2026-01-15 00:00:00,0.14719,0.14721,0.14542,0.14585,32393695.0
2026-01-15 01:00:00,0.14586,0.14656,0.14434,0.14466,39670599.0
2026-01-15 02:00:00,0.14465,0.14507,0.14357,0.14401,26320147.0
2026-01-15 03:00:00,0.14401,0.14432,0.14242,0.1427,53512998.0
2026-01-15 04:00:00,0.1427,0.14366,0.14258,0.14346,27860505.0
2026-01-15 05:00:00,0.14345,0.14393,0.14327,0.14358,28047576.0
2026-01-15 06:00:00,0.14357,0.14388,0.14282,0.14314,18018643.0
2026-01-15 07:00:00,0.14314,0.14449,0.14302,0.14417,23663367.0
2026-01-15 08:00:00,0.14417,0.14424,0.14354,0.14418,12365378.0
2026-01-15 09:00:00,0.14418,0.14509,0.14343,0.14451,28070483.0
2026-01-15 10:00:00,0.1445,0.14456,0.14373,0.14404,13318319.0
2026-01-15 11:00:00,0.14404,0.14432,0.14332,0.1437,12312543.0
2026-01-15 12:00:00,0.14369,0.14438,0.14354,0.14434,14210461.0
2026-01-15 13:00:00,0.14435,0.14495,0.14401,0.14454,17326940.0
2026-01-15 14:00:00,0.14455,0.14499,0.14186,0.14282,53407347.0
2026-01-15 15:00:00,0.14281,0.1432,0.14007,0.1421,78859664.0
2026-01-15 16:00:00,0.14209,0.14246,0.14053,0.14168,129932161.0
2026-01-15 17:00:00,0.14169,0.14234,0.14064,0.14087,40776210.0
2026-01-15 18:00:00,0.14087,0.14133,0.13963,0.14011,39422806.0
2026-01-15 19:00:00,0.1401,0.14039,0.13915,0.14001,29777726.0
2026-01-15 20:00:00,0.14,0.1405,0.13881,0.1392,31820567.0
2026-01-15 21:00:00,0.13921,0.14001,0.1391,0.13969,9930948.0
2026-01-15 22:00:00,0.13968,0.1404,0.13957,0.14009,11809868.0
2026-01-15 23:00:00,0.14008,0.14031,0.13975,0.14004,12757237.0
2026-01-16 00:00:00,0.14005,0.14045,0.13988,0.14,18133085.0
2026-01-16 01:00:00,0.14001,0.14041,0.13951,0.14018,15291980.0
2026-01-16 02:00:00,0.14017,0.14023,0.13913,0.14023,33381519.0
2026-01-16 03:00:00,0.14023,0.14035,0.13935,0.13942,12396669.0
2026-01-16 04:00:00,0.13942,0.13974,0.13844,0.13899,27642027.0
2026-01-16 05:00:00,0.13899,0.14025,0.13896,0.14005,20776150.0
2026-01-16 06:00:00,0.14005,0.14036,0.13988,0.14026,9497519.0
2026-01-16 07:00:00,0.14026,0.14032,0.13967,0.14003,9831707.0
2026-01-16 08:00:00,0.14003,0.14035,0.13991,0.13997,15122722.0
2026-01-16 09:00:00,0.13997,0.14011,0.13938,0.13942,8540479.0
2026-01-16 10:00:00,0.13942,0.13951,0.13892,0.13907,11677706.0
2026-01-16 11:00:00,0.13908,0.13926,0.13703,0.13802,359419610.0
2026-01-16 12:00:00,0.13801,0.13808,0.13714,0.13798,80081207.0
2026-01-16 13:00:00,0.13798,0.13825,0.1374,0.13792,28279284.0
2026-01-16 14:00:00,0.13791,0.13842,0.13752,0.13777,38708527.0
2026-01-16 15:00:00,0.13778,0.13832,0.1351,0.13601,89857348.0
2026-01-16 16:00:00,0.13602,0.13686,0.13562,0.13651,47159139.0
2026-01-16 17:00:00,0.1365,0.13725,0.13584,0.13718,25766329.0
2026-01-16 18:00:00,0.13719,0.1374,0.13687,0.13717,16241643.0
2026-01-16 19:00:00,0.13717,0.13742,0.1364,0.13725,15748905.0
2026-01-16 20:00:00,0.13725,0.13799,0.13627,0.13794,30266547.0
2026-01-16 21:00:00,0.13795,0.13813,0.13746,0.1377,33313010.0
2026-01-16 22:00:00,0.1377,0.13816,0.13734,0.13814,19669851.0
2026-01-16 23:00:00,0.13813,0.13846,0.13791,0.13813,24038382.0
2026-01-17 00:00:00,0.13813,0.13838,0.13783,0.13819,14879436.0
2026-01-17 01:00:00,0.13819,0.13859,0.13804,0.13816,8586090.0
2026-01-17 02:00:00,0.13817,0.13821,0.1373,0.13769,24836907.0
2026-01-17 03:00:00,0.13769,0.1378,0.13731,0.1374,6817683.0
2026-01-17 04:00:00,0.13741,0.1379,0.13719,0.13775,7973813.0
2026-01-17 05:00:00,0.13775,0.13789,0.13742,0.13761,11418068.0
2026-01-17 06:00:00,0.1376,0.13762,0.13715,0.13722,13423733.0
2026-01-17 07:00:00,0.13723,0.13747,0.13682,0.1373,11499344.0
