time,open,high,low,close,Volume,Histogram,MACD,Signal line,MACD,Signal
1754069400,167.96,168.4,167.6,168.37,30192.718,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754069500,168.36,168.36,167.2,167.34,23975.701,0.014767753029250263,-0.7017690889651931,-0.7165368419944433,-0.7017690889651931,-0.7165368419944433
1754069600,167.35,168.36,167.08,168.33,18602.609,0.06530019818010524,-0.6349115942693118,-0.700211792449417,-0.6349115942693118,-0.700211792449417
1754069700,168.32,168.6,167.89,168.14,17423.465,0.08780815266018849,-0.5904516016241814,-0.6782597542843699,-0.5904516016241814,-0.6782597542843699
1754069800,168.14,168.63,167.87,168.52,16550.288,0.12774693098037992,-0.518576090558895,-0.6463230215392749,-0.518576090558895,-0.6463230215392749
1754069900,168.52,168.75,167.94,168.6,19290.001,0.15708089499555689,-0.4499719027948288,-0.6070527987903857,-0.4499719027948288,-0.6070527987903857
1754070000,168.59,168.72,167.88,168.51,13083.193,0.1670232100051049,-0.3982737852840046,-0.56529681425679853,-0.3982737852840046,-0.56529681425679853
1754070100,168.51,168.66,167.8,168.05,27787.462,0.1402968072214148,-0.389925986262341,-0.5302227934837558,-0.389925986262341,-0.5302227934837558
1754070200,168.05,168.66,167.8,168.52,28426.272,0.15101886726091357,-0.3414492094076138,-0.4924680766685274,-0.3414492094076138,-0.4924680766685274
1754070300,168.52,169.23,168.49,169.2,23492.974,0.1977083370513108,-0.24533265535438886,-0.44304099240569966,-0.24533265535438886,-0.44304099240569966
1754070400,169.19,169.76,168.94,169.4,24904.027,0.23341084738705214,-0.15127743317188447,-0.3846882805589366,-0.15127743317188447,-0.3846882805589366
1754070500,169.41,169.41,168.55,169.15,19874.201,0.23110542054866123,-0.09580650487311004,-0.3269119254217713,-0.09580650487311004,-0.3269119254217713
1754070600,169.16,170.35,168.37,169.8,59575.814,0.2620073707447113,0.0005972880091178467,-0.26141008273559346,0.0005972880091178467,-0.26141008273559346
1754070700,169.81,169.81,168.81,169.02,39702.03,0.2202467031839769,0.013898296244377661,-0.20634840693959924,0.013898296244377661,-0.20634840693959924
1754070800,169.02,169.94,168.79,169.19,31776.476,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754070900,169.19,169.74,168.8,168.85,37978.938,0.2056583345143997,-0.0706583345143997,-0.1356583345143997
1754071000,168.86,169.36,168.23,169.23,34106.629,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754071100,169.23,169.48,168.58,169.4,37232.699,0.2218441955615625,-0.5569641955615625,-0.6782597542843699,-0.5569641955615625,-0.6782597542843699
1754071200,169.41,169.41,166.19,167.28,101150.168,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754071300,167.21,168.06,166.67,167.25,54633.499,-0.055821152413336184,-0.756063841485286,-0.7002426890719499,-0.756063841485286,-0.7002426890719499
1754071400,167.25,168.3,166.53,168.11,56579.804,-0.03585302185547845,-0.7450589663912979,-0.7092059445358194,-0.7450589663912979,-0.7092059445358194
1754071500,168.1,168.61,167.61,167.62,20051.964,-0.046262869868637146,-0.7670345318716159,-0.7207716620029787,-0.7670345318716159,-0.7207716620029787
1754071600,167.61,168.97,167.43,167.76,61805.472,-0.03485677425297451,-0.7643426298191969,-0.7294858555662224,-0.7643426298191969,-0.7294858555662224
1754071700,167.77,168.46,167.61,167.95,35877.938,-0.007104465365479706,-0.738366437273072,-0.7312619719075923,-0.738366437273072,-0.7312619719075923
1754071800,167.96,168.4,167.6,168.37,30192.718,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754071900,168.36,168.36,167.2,167.34,23975.701,0.014767753029250263,-0.7017690889651931,-0.7165368419944433,-0.7017690889651931,-0.7165368419944433
1754072000,167.35,168.36,167.08,168.33,18602.609,0.06530019818010524,-0.6349115942693118,-0.700211792449417,-0.6349115942693118,-0.700211792449417
1754072100,168.32,168.6,167.89,168.14,17423.465,0.08780815266018849,-0.5904516016241814,-0.6782597542843699,-0.5904516016241814,-0.6782597542843699
1754072200,168.14,168.63,167.87,168.52,16550.288,0.12774693098037992,-0.518576090558895,-0.6463230215392749,-0.518576090558895,-0.6463230215392749
1754072300,168.52,168.75,167.94,168.6,19290.001,0.15708089499555689,-0.4499719027948288,-0.6070527987903857,-0.4499719027948288,-0.6070527987903857
1754072400,168.59,168.72,167.88,168.51,13083.193,0.1670232100051049,-0.3982737852840046,-0.56529681425679853,-0.3982737852840046,-0.56529681425679853
1754072500,168.51,168.66,167.8,168.05,27787.462,0.1402968072214148,-0.389925986262341,-0.5302227934837558,-0.389925986262341,-0.5302227934837558
1754072600,168.05,168.66,167.8,168.52,28426.272,0.15101886726091357,-0.3414492094076138,-0.4924680766685274,-0.3414492094076138,-0.4924680766685274
1754072700,168.52,169.23,168.49,169.2,23492.974,0.1977083370513108,-0.24533265535438886,-0.44304099240569966,-0.24533265535438886,-0.44304099240569966
1754072800,169.19,169.76,168.94,169.4,24904.027,0.23341084738705214,-0.15127743317188447,-0.3846882805589366,-0.15127743317188447,-0.3846882805589366
1754072900,169.41,169.41,168.55,169.15,19874.201,0.23110542054866123,-0.09580650487311004,-0.3269119254217713,-0.09580650487311004,-0.3269119254217713
1754073000,169.16,170.35,168.37,169.8,59575.814,0.2620073707447113,0.0005972880091178467,-0.26141008273559346,0.0005972880091178467,-0.26141008273559346
1754073100,169.81,169.81,168.81,169.02,39702.03,0.2202467031839769,0.013898296244377661,-0.20634840693959924,0.013898296244377661,-0.20634840693959924
1754073200,169.02,169.94,168.79,169.19,31776.476,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754073300,169.19,169.74,168.8,168.85,37978.938,0.2056583345143997,-0.0706583345143997,-0.1356583345143997
1754073400,168.86,169.36,168.23,169.23,34106.629,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754073500,169.23,169.48,168.58,169.4,37232.699,0.2218441955615625,-0.5569641955615625,-0.6782597542843699,-0.5569641955615625,-0.6782597542843699
1754073600,169.41,169.41,166.19,167.28,101150.168,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754073700,167.21,168.06,166.67,167.25,54633.499,-0.055821152413336184,-0.756063841485286,-0.7002426890719499,-0.756063841485286,-0.7002426890719499
1754073800,167.25,168.3,166.53,168.11,56579.804,-0.03585302185547845,-0.7450589663912979,-0.7092059445358194,-0.7450589663912979,-0.7092059445358194
1754073900,168.1,168.61,167.61,167.62,20051.964,-0.046262869868637146,-0.7670345318716159,-0.7207716620029787,-0.7670345318716159,-0.7207716620029787
1754074000,167.61,168.97,167.43,167.76,61805.472,-0.03485677425297451,-0.7643426298191969,-0.7294858555662224,-0.7643426298191969,-0.7294858555662224
1754074100,167.77,168.46,167.61,167.95,35877.938,-0.007104465365479706,-0.738366437273072,-0.7312619719075923,-0.738366437273072,-0.7312619719075923
1754074200,167.96,168.4,167.6,168.37,30192.718,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754074300,168.36,168.36,167.2,167.34,23975.701,0.014767753029250263,-0.7017690889651931,-0.7165368419944433,-0.7017690889651931,-0.7165368419944433
1754074400,167.35,168.36,167.08,168.33,18602.609,0.06530019818010524,-0.6349115942693118,-0.700211792449417,-0.6349115942693118,-0.700211792449417
1754074500,168.32,168.6,167.89,168.14,17423.465,0.08780815266018849,-0.5904516016241814,-0.6782597542843699,-0.5904516016241814,-0.6782597542843699
1754074600,168.14,168.63,167.87,168.52,16550.288,0.12774693098037992,-0.518576090558895,-0.6463230215392749,-0.518576090558895,-0.6463230215392749
1754074700,168.52,168.75,167.94,168.6,19290.001,0.15708089499555689,-0.4499719027948288,-0.6070527987903857,-0.4499719027948288,-0.6070527987903857
1754074800,168.59,168.72,167.88,168.51,13083.193,0.1670232100051049,-0.3982737852840046,-0.56529681425679853,-0.3982737852840046,-0.56529681425679853
1754074900,168.51,168.66,167.8,168.05,27787.462,0.1402968072214148,-0.389925986262341,-0.5302227934837558,-0.389925986262341,-0.5302227934837558
1754075000,168.05,168.66,167.8,168.52,28426.272,0.15101886726091357,-0.3414492094076138,-0.4924680766685274,-0.3414492094076138,-0.4924680766685274
1754075100,168.52,169.23,168.49,169.2,23492.974,0.1977083370513108,-0.24533265535438886,-0.44304099240569966,-0.24533265535438886,-0.44304099240569966
1754075200,169.19,169.76,168.94,169.4,24904.027,0.23341084738705214,-0.15127743317188447,-0.3846882805589366,-0.15127743317188447,-0.3846882805589366
1754075300,169.41,169.41,168.55,169.15,19874.201,0.23110542054866123,-0.09580650487311004,-0.3269119254217713,-0.09580650487311004,-0.3269119254217713
1754075400,169.16,170.35,168.37,169.8,59575.814,0.2620073707447113,0.0005972880091178467,-0.26141008273559346,0.0005972880091178467,-0.26141008273559346
1754075500,169.81,169.81,168.81,169.02,39702.03,0.2202467031839769,0.013898296244377661,-0.20634840693959924,0.013898296244377661,-0.20634840693959924
1754075600,169.02,169.94,168.79,169.19,31776.476,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754075700,169.19,169.74,168.8,168.85,37978.938,0.2056583345143997,-0.0706583345143997,-0.1356583345143997
1754075800,168.86,169.36,168.23,169.23,34106.629,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754075900,169.23,169.48,168.58,169.4,37232.699,0.2218441955615625,-0.5569641955615625,-0.6782597542843699,-0.5569641955615625,-0.6782597542843699
1754076000,169.41,169.41,166.19,167.28,101150.168,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754076100,167.21,168.06,166.67,167.25,54633.499,-0.055821152413336184,-0.756063841485286,-0.7002426890719499,-0.756063841485286,-0.7002426890719499
1754076200,167.25,168.3,166.53,168.11,56579.804,-0.03585302185547845,-0.7450589663912979,-0.7092059445358194,-0.7450589663912979,-0.7092059445358194
1754076300,168.1,168.61,167.61,167.62,20051.964,-0.046262869868637146,-0.7670345318716159,-0.7207716620029787,-0.7670345318716159,-0.7207716620029787
1754076400,167.61,168.97,167.43,167.76,61805.472,-0.03485677425297451,-0.7643426298191969,-0.7294858555662224,-0.7643426298191969,-0.7294858555662224
1754076500,167.77,168.46,167.61,167.95,35877.938,-0.007104465365479706,-0.738366437273072,-0.7312619719075923,-0.738366437273072,-0.7312619719075923
1754076600,167.96,168.4,167.6,168.37,30192.718,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754076700,168.36,168.36,167.2,167.34,23975.701,0.014767753029250263,-0.7017690889651931,-0.7165368419944433,-0.7017690889651931,-0.7165368419944433
1754076800,167.35,168.36,167.08,168.33,18602.609,0.06530019818010524,-0.6349115942693118,-0.700211792449417,-0.6349115942693118,-0.700211792449417
1754076900,168.32,168.6,167.89,168.14,17423.465,0.08780815266018849,-0.5904516016241814,-0.6782597542843699,-0.5904516016241814,-0.6782597542843699
1754077000,168.14,168.63,167.87,168.52,16550.288,0.12774693098037992,-0.518576090558895,-0.6463230215392749,-0.518576090558895,-0.6463230215392749
1754077100,168.52,168.75,167.94,168.6,19290.001,0.15708089499555689,-0.4499719027948288,-0.6070527987903857,-0.4499719027948288,-0.6070527987903857
1754077200,168.59,168.72,167.88,168.51,13083.193,0.1670232100051049,-0.3982737852840046,-0.56529681425679853,-0.3982737852840046,-0.56529681425679853
1754077300,168.51,168.66,167.8,168.05,27787.462,0.1402968072214148,-0.389925986262341,-0.5302227934837558,-0.389925986262341,-0.5302227934837558
1754077400,168.05,168.66,167.8,168.52,28426.272,0.15101886726091357,-0.3414492094076138,-0.4924680766685274,-0.3414492094076138,-0.4924680766685274
1754077500,168.52,169.23,168.49,169.2,23492.974,0.1977083370513108,-0.24533265535438886,-0.44304099240569966,-0.24533265535438886,-0.44304099240569966
1754077600,169.19,169.76,168.94,169.4,24904.027,0.23341084738705214,-0.15127743317188447,-0.3846882805589366,-0.15127743317188447,-0.3846882805589366
1754077700,169.41,169.41,168.55,169.15,19874.201,0.23110542054866123,-0.09580650487311004,-0.3269119254217713,-0.09580650487311004,-0.3269119254217713
1754077800,169.16,170.35,168.37,169.8,59575.814,0.2620073707447113,0.0005972880091178467,-0.26141008273559346,0.0005972880091178467,-0.26141008273559346
1754077900,169.81,169.81,168.81,169.02,39702.03,0.2202467031839769,0.013898296244377661,-0.20634840693959924,0.013898296244377661,-0.20634840693959924
1754078000,169.02,169.94,168.79,169.19,31776.476,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754078100,169.19,169.74,168.8,168.85,37978.938,0.2056583345143997,-0.0706583345143997,-0.1356583345143997
1754078200,168.86,169.36,168.23,169.23,34106.629,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754078300,169.23,169.48,168.58,169.4,37232.699,0.2218441955615625,-0.5569641955615625,-0.6782597542843699,-0.5569641955615625,-0.6782597542843699
1754078400,169.41,169.41,166.19,167.28,101150.168,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754078500,167.21,168.06,166.67,167.25,54633.499,-0.055821152413336184,-0.756063841485286,-0.7002426890719499,-0.756063841485286,-0.7002426890719499
1754078600,167.25,168.3,166.53,168.11,56579.804,-0.03585302185547845,-0.7450589663912979,-0.7092059445358194,-0.7450589663912979,-0.7092059445358194
1754078700,168.1,168.61,167.61,167.62,20051.964,-0.046262869868637146,-0.7670345318716159,-0.7207716620029787,-0.7670345318716159,-0.7207716620029787
1754078800,167.61,168.97,167.43,167.76,61805.472,-0.03485677425297451,-0.7643426298191969,-0.7294858555662224,-0.7643426298191969,-0.7294858555662224
1754078900,167.77,168.46,167.61,167.95,35877.938,-0.007104465365479706,-0.738366437273072,-0.7312619719075923,-0.738366437273072,-0.7312619719075923
1754079000,167.96,168.4,167.6,168.37,30192.718,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754079100,168.36,168.36,167.2,167.34,23975.701,0.014767753029250263,-0.7017690889651931,-0.7165368419944433,-0.7017690889651931,-0.7165368419944433
1754079200,167.35,168.36,167.08,168.33,18602.609,0.06530019818010524,-0.6349115942693118,-0.700211792449417,-0.6349115942693118,-0.700211792449417
1754079300,168.32,168.6,167.89,168.14,17423.465,0.08780815266018849,-0.5904516016241814,-0.6782597542843699,-0.5904516016241814,-0.6782597542843699
1754079400,168.14,168.63,167.87,168.52,16550.288,0.12774693098037992,-0.518576090558895,-0.6463230215392749,-0.518576090558895,-0.6463230215392749
1754079500,168.52,168.75,167.94,168.6,19290.001,0.15708089499555689,-0.4499719027948288,-0.6070527987903857,-0.4499719027948288,-0.6070527987903857
1754079600,168.59,168.72,167.88,168.51,13083.193,0.1670232100051049,-0.3982737852840046,-0.56529681425679853,-0.3982737852840046,-0.56529681425679853
1754079700,168.51,168.66,167.8,168.05,27787.462,0.1402968072214148,-0.389925986262341,-0.5302227934837558,-0.389925986262341,-0.5302227934837558
1754079800,168.05,168.66,167.8,168.52,28426.272,0.15101886726091357,-0.3414492094076138,-0.4924680766685274,-0.3414492094076138,-0.4924680766685274
1754079900,168.52,169.23,168.49,169.2,23492.974,0.1977083370513108,-0.24533265535438886,-0.44304099240569966,-0.24533265535438886,-0.44304099240569966
1754080000,169.19,169.76,168.94,169.4,24904.027,0.23341084738705214,-0.15127743317188447,-0.3846882805589366,-0.15127743317188447,-0.3846882805589366
1754080100,169.41,169.41,168.55,169.15,19874.201,0.23110542054866123,-0.09580650487311004,-0.3269119254217713,-0.09580650487311004,-0.3269119254217713
1754080200,169.16,170.35,168.37,169.8,59575.814,0.2620073707447113,0.0005972880091178467,-0.26141008273559346,0.0005972880091178467,-0.26141008273559346
1754080300,169.81,169.81,168.81,169.02,39702.03,0.2202467031839769,0.013898296244377661,-0.20634840693959924,0.013898296244377661,-0.20634840693959924
1754080400,169.02,169.94,168.79,169.19,31776.476,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754080500,169.19,169.74,168.8,168.85,37978.938,0.2056583345143997,-0.0706583345143997,-0.1356583345143997
1754080600,168.86,169.36,168.23,169.23,34106.629,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754080700,169.23,169.48,168.58,169.4,37232.699,0.2218441955615625,-0.5569641955615625,-0.6782597542843699,-0.5569641955615625,-0.6782597542843699
1754080800,169.41,169.41,166.19,167.28,101150.168,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754080900,167.21,168.06,166.67,167.25,54633.499,-0.055821152413336184,-0.756063841485286,-0.7002426890719499,-0.756063841485286,-0.7002426890719499
1754081000,167.25,168.3,166.53,168.11,56579.804,-0.03585302185547845,-0.7450589663912979,-0.7092059445358194,-0.7450589663912979,-0.7092059445358194
1754081100,168.1,168.61,167.61,167.62,20051.964,-0.046262869868637146,-0.7670345318716159,-0.7207716620029787,-0.7670345318716159,-0.7207716620029787
1754081200,167.61,168.97,167.43,167.76,61805.472,-0.03485677425297451,-0.7643426298191969,-0.7294858555662224,-0.7643426298191969,-0.7294858555662224
1754081300,167.77,168.46,167.61,167.95,35877.938,-0.007104465365479706,-0.738366437273072,-0.7312619719075923,-0.738366437273072,-0.7312619719075923
1754081400,167.96,168.4,167.6,168.37,30192.718,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754081500,168.36,168.36,167.2,167.34,23975.701,0.014767753029250263,-0.7017690889651931,-0.7165368419944433,-0.7017690889651931,-0.7165368419944433
1754081600,167.35,168.36,167.08,168.33,18602.609,0.06530019818010524,-0.6349115942693118,-0.700211792449417,-0.6349115942693118,-0.700211792449417
1754081700,168.32,168.6,167.89,168.14,17423.465,0.08780815266018849,-0.5904516016241814,-0.6782597542843699,-0.5904516016241814,-0.6782597542843699
1754081800,168.14,168.63,167.87,168.52,16550.288,0.12774693098037992,-0.518576090558895,-0.6463230215392749,-0.518576090558895,-0.6463230215392749
1754081900,168.52,168.75,167.94,168.6,19290.001,0.15708089499555689,-0.4499719027948288,-0.6070527987903857,-0.4499719027948288,-0.6070527987903857
1754082000,168.59,168.72,167.88,168.51,13083.193,0.1670232100051049,-0.3982737852840046,-0.56529681425679853,-0.3982737852840046,-0.56529681425679853
1754082100,168.51,168.66,167.8,168.05,27787.462,0.1402968072214148,-0.389925986262341,-0.5302227934837558,-0.389925986262341,-0.5302227934837558
1754082200,168.05,168.66,167.8,168.52,28426.272,0.15101886726091357,-0.3414492094076138,-0.4924680766685274,-0.3414492094076138,-0.4924680766685274
1754082300,168.52,169.23,168.49,169.2,23492.974,0.1977083370513108,-0.24533265535438886,-0.44304099240569966,-0.24533265535438886,-0.44304099240569966
1754082400,169.19,169.76,168.94,169.4,24904.027,0.23341084738705214,-0.15127743317188447,-0.3846882805589366,-0.15127743317188447,-0.3846882805589366
1754082500,169.41,169.41,168.55,169.15,19874.201,0.23110542054866123,-0.09580650487311004,-0.3269119254217713,-0.09580650487311004,-0.3269119254217713
1754082600,169.16,170.35,168.37,169.8,59575.814,0.2620073707447113,0.0005972880091178467,-0.26141008273559346,0.0005972880091178467,-0.26141008273559346
1754082700,169.81,169.81,168.81,169.02,39702.03,0.2202467031839769,0.013898296244377661,-0.20634840693959924,0.013898296244377661,-0.20634840693959924
1754082800,169.02,169.94,168.79,169.19,31776.476,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754082900,169.19,169.74,168.8,168.85,37978.938,0.2056583345143997,-0.0706583345143997,-0.1356583345143997
1754083000,168.86,169.36,168.23,169.23,34106.629,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754083100,169.23,169.48,168.58,169.4,37232.699,0.2218441955615625,-0.5569641955615625,-0.6782597542843699,-0.5569641955615625,-0.6782597542843699
1754083200,169.41,169.41,166.19,167.28,101150.168,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754083300,167.21,168.06,166.67,167.25,54633.499,-0.055821152413336184,-0.756063841485286,-0.7002426890719499,-0.756063841485286,-0.7002426890719499
1754083400,167.25,168.3,166.53,168.11,56579.804,-0.03585302185547845,-0.7450589663912979,-0.7092059445358194,-0.7450589663912979,-0.7092059445358194
1754083500,168.1,168.61,167.61,167.62,20051.964,-0.046262869868637146,-0.7670345318716159,-0.7207716620029787,-0.7670345318716159,-0.7207716620029787
1754083600,167.61,168.97,167.43,167.76,61805.472,-0.03485677425297451,-0.7643426298191969,-0.7294858555662224,-0.7643426298191969,-0.7294858555662224
1754083700,167.77,168.46,167.61,167.95,35877.938,-0.007104465365479706,-0.738366437273072,-0.7312619719075923,-0.738366437273072,-0.7312619719075923
1754083800,167.96,168.4,167.6,168.37,30192.718,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754083900,168.36,168.36,167.2,167.34,23975.701,0.014767753029250263,-0.7017690889651931,-0.7165368419944433,-0.7017690889651931,-0.7165368419944433
1754084000,167.35,168.36,167.08,168.33,18602.609,0.06530019818010524,-0.6349115942693118,-0.700211792449417,-0.6349115942693118,-0.700211792449417
1754084100,168.32,168.6,167.89,168.14,17423.465,0.08780815266018849,-0.5904516016241814,-0.6782597542843699,-0.5904516016241814,-0.6782597542843699
1754084200,168.14,168.63,167.87,168.52,16550.288,0.12774693098037992,-0.518576090558895,-0.6463230215392749,-0.518576090558895,-0.6463230215392749
1754084300,168.52,168.75,167.94,168.6,19290.001,0.15708089499555689,-0.4499719027948288,-0.6070527987903857,-0.4499719027948288,-0.6070527987903857
1754084400,168.59,168.72,167.88,168.51,13083.193,0.1670232100051049,-0.3982737852840046,-0.56529681425679853,-0.3982737852840046,-0.56529681425679853
1754084500,168.51,168.66,167.8,168.05,27787.462,0.1402968072214148,-0.389925986262341,-0.5302227934837558,-0.389925986262341,-0.5302227934837558
1754084600,168.05,168.66,167.8,168.52,28426.272,0.15101886726091357,-0.3414492094076138,-0.4924680766685274,-0.3414492094076138,-0.4924680766685274
1754084700,168.52,169.23,168.49,169.2,23492.974,0.1977083370513108,-0.24533265535438886,-0.44304099240569966,-0.24533265535438886,-0.44304099240569966
1754084800,169.19,169.76,168.94,169.4,24904.027,0.23341084738705214,-0.15127743317188447,-0.3846882805589366,-0.15127743317188447,-0.3846882805589366
1754084900,169.41,169.41,168.55,169.15,19874.201,0.23110542054866123,-0.09580650487311004,-0.3269119254217713,-0.09580650487311004,-0.3269119254217713
1754085000,169.16,170.35,168.37,169.8,59575.814,0.2620073707447113,0.0005972880091178467,-0.26141008273559346,0.0005972880091178467,-0.26141008273559346
1754085100,169.81,169.81,168.81,169.02,39702.03,0.2202467031839769,0.013898296244377661,-0.20634840693959924,0.013898296244377661,-0.20634840693959924
1754085200,169.02,169.94,168.79,169.19,31776.476,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754085300,169.19,169.74,168.8,168.85,37978.938,0.2056583345143997,-0.0706583345143997,-0.1356583345143997
1754085400,168.86,169.36,168.23,169.23,34106.629,0.2118490641533886,0.058462923252136534,-0.15338614090125208,0.058462923252136534,-0.15338614090125208
1754085500,169.23,169.48,168.58,169.4,37232.699,0.2218441955615625,-0.5569641955615625,-0.6782597542843699,-0.5569641955615625,-0.6782597542843699
1754085600,169.41,169.41,166.19,167.28,101150.168,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754085700,167.21,168.06,166.67,167.25,54633.499,-0.055821152413336184,-0.756063841485286,-0.7002426890719499,-0.756063841485286,-0.7002426890719499
1754085800,167.25,168.3,166.53,168.11,56579.804,-0.03585302185547845,-0.7450589663912979,-0.7092059445358194,-0.7450589663912979,-0.7092059445358194
1754085900,168.1,168.61,167.61,167.62,20051.964,-0.046262869868637146,-0.7670345318716159,-0.7207716620029787,-0.7670345318716159,-0.7207716620029787
1754086000,167.61,168.97,167.43,167.76,61805.472,-0.03485677425297451,-0.7643426298191969,-0.7294858555662224,-0.7643426298191969,-0.7294858555662224
1754086100,167.77,168.46,167.61,167.95,35877.938,-0.007104465365479706,-0.738366437273072,-0.7312619719075923,-0.738366437273072,-0.7312619719075923
1754086200,167.96,168.4,167.6,168.37,30192.718,0.04413276662334609,-0.6760960136284098,-0.7202287802517559,-0.6760960136284098,-0.7202287802517559
1754086300,168.36,168.36,167.2,167.34,23975.701,0.014767753029250263,-0.7017690889651931,-0.7165368419944433,-0.7017690889651931,-0.7165368419944433
1754086400,167.35,168.36,167.08,168.33,18602.609,0.06530019818010524,-0.6349115942693118,-0.700211792449417,-0.6349115942693118,-0.700211792449417
1754086500,168.32,168.6,167.89,168.14,17423.465,0.08780815266018849,-0.5904516016241814,-0.6782597542843699,-0.5904516016241814,-0.6782597542843699
1754086600,168.14,168.63,167.87,168.52,16550.288,0.12774693098037992,-0.518576090558895,-0.6463230215392749,-0.518576090558895,-0.6463230215392749
1754086700,168.52,168.75,167.94,168.6,19290.001,0.15708089499555689,-0.4499719027948288,-0.6070527987903857,-0.4499719027948288,-0.6070527987903857
1754086800,168.59,168.72,167.88,168.51,13083.193,0.1670232100051049,-0.3982737852840046,-0.56529681425679853,-0.3982737852840046,-0.56529681425679853
1754086900,168.51,168.66,167.8,168.05,27787.462,0.1402968072214148,-0.389925986262341,-0.5302227934837558,-0.389925986262341,-0.5302227934837558
1754087000,168.05,168.66,167.8,168.52,28426.272,0.15101886726091357,-0.3414492094076138,-0.492468076668
