,equity
2016-03-02,1.8992385044241546
2016-03-03,1.904089445579411
2016-03-04,1.9039697629800922
2016-03-07,1.9028103994467207
2016-03-08,1.8979271160624582
2016-03-09,1.8988890839948842
2016-03-10,1.8962569701893723
2016-03-11,1.9088533509694823
2016-03-14,1.9083339014992922
2016-03-15,1.9066030008269572
2016-03-16,1.9171299191137874
2016-03-17,1.9241684799591154
2016-03-18,1.9175697557486393
2016-03-21,1.9162118497279341
2016-03-22,1.9136758147253483
2016-03-23,1.9027405243554893
2016-03-24,1.907989417012421
2016-03-28,1.9099509581184047
2016-03-29,1.9398008152660324
2016-03-30,1.9512140845917738
2016-03-31,1.9472633632794962
2016-04-01,1.9621882918533102
2016-04-04,1.9547257438398464
2016-04-05,1.9358500939537548
2016-04-06,1.9547257438398464
2016-04-07,1.9480736833823853
2016-04-08,1.9480736833823853
2016-04-11,1.9456117104400155
2016-04-12,1.9508098996798755
2016-04-13,1.9707297079232344
2016-04-14,1.9702869517055928
2016-04-15,1.9627617846258907
2016-04-18,1.9686812334852473
2016-04-19,1.9701818780764828
2016-04-20,1.9661178568725932
2016-04-21,1.9592176618420216
2016-04-22,1.9786382229881574
2016-04-25,1.9758487831605347
2016-04-26,1.975237743543479
2016-04-27,1.9827040009422896
2016-04-28,1.9771419978264315
2016-04-29,1.9714454757391262
2016-05-02,1.9749790573627428
2016-05-03,1.9722455249962172
2016-05-04,1.9685349243301824
2016-05-05,1.9710182396942555
2016-05-06,1.982637728525332
2016-05-09,1.985342393649801
2016-05-10,1.997505568327783
2016-05-11,1.9896976258376955
2016-05-12,1.9872923518038532
2016-05-13,1.9824112941244698
2016-05-16,1.9886142958512643
2016-05-17,1.9779840003863656
2016-05-18,1.9702964792224005
2016-05-19,1.9678730758308216
2016-05-20,2.00092384090344
2016-05-23,1.9985760243002584
2016-05-24,2.0397539634376023
2016-05-25,2.051673827918583
2016-05-26,2.0493260113154017
2016-05-27,2.0697343372097516
2016-05-31,2.076958568484369
2016-06-01,2.0910457436849605
2016-06-02,2.1071195859308403
2016-06-03,2.0944772845433226
2016-06-06,2.117052921157283
2016-06-07,2.12319342817672
2016-06-08,2.1389061208647067
2016-06-09,2.1251800952220083
2016-06-10,2.1188407682903465
2016-06-13,2.1287641549531955
2016-06-14,2.129606456782004
2016-06-15,2.140741959442081
2016-06-16,2.1306382520145344
2016-06-17,2.1406938901708363
2016-06-20,2.1297050473957597
2016-06-21,2.1068289620735805
2016-06-22,2.1094401014928095
2016-06-23,2.09752167957467
2016-06-24,2.163448884316153
2016-06-27,2.1786377499765712
2016-06-28,2.1980922723634966
2016-06-29,2.2123386496630335
2016-06-30,2.253496735952721
2016-07-01,2.2615322612136515
2016-07-05,2.2282139670568757
2016-07-06,2.2321337135945862
2016-07-07,2.236837439345588
2016-07-08,2.288970935563861
2016-07-11,2.3154295985152706
2016-07-12,2.3463961045609185
2016-07-13,2.3371845357156786
2016-07-14,2.3395364733555524
2016-07-15,2.3460040401899
2016-07-18,2.349923936256356
2016-07-19,2.351879822054475
2016-07-20,2.367256715125128
2016-07-21,2.356019743234585
2016-07-22,2.373565187933751
2016-07-25,2.3693892675106687
2016-07-26,2.3745659183514003
2016-07-27,2.3942375470040083
2016-07-28,2.3962577572093484
2016-07-29,2.405060016993044
2016-08-01,2.409719990404392
2016-08-02,2.399108978410026
2016-08-03,2.4074193720424835
2016-08-04,2.4204043744766617
2016-08-05,2.443777418485265
2016-08-08,2.44325810556748
2016-08-09,2.4484520272869856
2016-08-10,2.4406611447077267
2016-08-11,2.4494908512579694
2016-08-12,2.4468938903982163
2016-08-15,2.4588400688614107
2016-08-16,2.4406611447077267
2016-08-17,2.439622320736743
2016-08-18,2.4406611447077267
2016-08-19,2.4422192815964956
2016-08-22,2.4422192815964956
2016-08-23,2.4510489881467388
2016-08-24,2.4443433274099746
2016-08-25,2.4415385970946177
2016-08-26,2.442576910742439
2016-08-29,2.4519215355347526
2016-08-30,2.4497907752692454
2016-08-31,2.4456272230325156
2016-09-01,2.4534339579283455
2016-09-02,2.4643635059056463
2016-09-06,2.4738341251507197
2016-09-07,2.4743837291715463
2016-09-08,2.465488026304674
2016-09-09,2.4515140922309677
2016-09-12,2.4510710188681175
2016-09-13,2.4384162619103247
2016-09-14,2.4453389810550554
2016-09-15,2.4578877165016784
2016-09-16,2.4483131940685117
2016-09-19,2.4487645906541076
2016-09-20,2.4518138738615165
2016-09-21,2.4675864867987096
2016-09-22,2.4872184670426787
2016-09-23,2.480961621355034
2016-09-26,2.4835458283550644
2016-09-27,2.4933623009390584
2016-09-28,2.4989943694023458
2016-09-29,2.4884701859340996
2016-09-30,2.494753166306576
2016-10-03,2.487183220196387
2016-10-04,2.4751538910965563
2016-10-05,2.47784213569953
2016-10-06,2.4765906458638796
2016-10-07,2.4711672580066653
2016-10-10,2.4868115175188454
2016-10-11,2.451351100472921
2016-10-12,2.4492652310329577
2016-10-13,2.4405044839001295
2016-10-14,2.4434247329444054
2016-10-17,2.4367498552515405
2016-10-18,2.4584432475387605
