id,symbol,source_system,strategy,category,status,created_at,proposed_closed_at,hold_hours_used,pnl_pct,exit_reason,direction,would_apply
multi_asset_cot_positioning::CT=F::2026-05-15_2229,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-15 22:29:04,2026-05-17 22:29:04,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::CT=F::2026-05-15_2229,CT=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 22:29:04,2026-05-17 22:29:04,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::GC=F::2026-05-15_2229,GC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 22:29:04,2026-05-17 22:29:04,48,-0.0257,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::KC=F::2026-05-15_2229,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 22:29:04,2026-05-17 22:29:04,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::PL=F::2026-05-15_2229,PL=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 22:29:04,2026-05-17 22:29:04,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::SI=F::2026-05-15_2229,SI=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 22:29:04,2026-05-17 22:29:04,48,-0.03,SL_HIT_REPLAY,SHORT,YES
cta_commodity_momentum_term::ZC=F::2026-05-15_2130,ZC=F,cta_replicator,cta_commodity_momentum_term,commodity,LOST,2026-05-15 21:30:56,2026-05-17 21:30:56,48,-0.0396,SL_HIT_REPLAY,SHORT,YES
cta_cross_asset_tsmom::AUDUSD=X::2026-05-15_2130,AUDUSD=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-15 21:30:56,2026-05-18 09:30:56,60,-0.002,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-15_213,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-15 21:30:53,2026-05-17 21:30:53,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-15_2130,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-15 21:30:26,2026-05-17 21:30:26,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::CT=F::2026-05-15_2130,CT=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 21:30:26,2026-05-17 21:30:26,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::GC=F::2026-05-15_2130,GC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 21:30:26,2026-05-17 21:30:26,48,-0.0257,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::KC=F::2026-05-15_2130,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 21:30:26,2026-05-17 21:30:26,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::PL=F::2026-05-15_2130,PL=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 21:30:26,2026-05-17 21:30:26,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::SI=F::2026-05-15_2130,SI=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 21:30:26,2026-05-17 21:30:26,48,-0.03,SL_HIT_REPLAY,SHORT,YES
cta_commodity_momentum_term::ZC=F::2026-05-15_2005,ZC=F,cta_replicator,cta_commodity_momentum_term,commodity,LOST,2026-05-15 20:05:14,2026-05-17 20:05:14,48,-0.0396,SL_HIT_REPLAY,SHORT,YES
cta_cross_asset_tsmom::AUDUSD=X::2026-05-15_2005,AUDUSD=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-15 20:05:14,2026-05-18 08:05:14,60,-0.002,SL_HIT_REPLAY,SHORT,YES
cta_cross_asset_tsmom::USDJPY=X::2026-05-15_2005,USDJPY=X,cta_replicator,cta_cross_asset_tsmom,forex,WON,2026-05-15 20:05:14,2026-05-18 08:05:14,60,0.003,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-15_200,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-15 20:05:11,2026-05-17 20:05:11,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-15_2004,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-15 20:04:39,2026-05-17 20:04:39,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::CT=F::2026-05-15_2004,CT=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 20:04:39,2026-05-17 20:04:39,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::KC=F::2026-05-15_2004,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 20:04:39,2026-05-17 20:04:39,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::SI=F::2026-05-15_2004,SI=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 20:04:39,2026-05-17 20:04:39,48,-0.03,SL_HIT_REPLAY,SHORT,YES
cta_commodity_momentum_term::ZC=F::2026-05-15_1907,ZC=F,cta_replicator,cta_commodity_momentum_term,commodity,LOST,2026-05-15 19:07:37,2026-05-17 19:07:37,48,-0.0396,SL_HIT_REPLAY,SHORT,YES
cta_cross_asset_tsmom::AUDUSD=X::2026-05-15_1907,AUDUSD=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-15 19:07:37,2026-05-18 07:07:37,60,-0.002,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-15_190,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-15 19:07:33,2026-05-17 19:07:33,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-15_1907,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-15 19:07:05,2026-05-17 19:07:05,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::CT=F::2026-05-15_1907,CT=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 19:07:05,2026-05-17 19:07:05,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::KC=F::2026-05-15_1907,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 19:07:05,2026-05-17 19:07:05,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::PL=F::2026-05-15_1907,PL=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 19:07:05,2026-05-17 19:07:05,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_stocks_rsi2_pullback::RIOT::2026-05-15_1907,RIOT,multi_asset_copytrader,stocks_rsi2_pullback,equity,LOST,2026-05-15 19:07:05,2026-05-17 19:07:05,48,-0.03,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::AUDUSD=X::2026-05-15_1807,AUDUSD=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-15 18:07:16,2026-05-18 06:07:16,60,-0.002,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_bb_mean_reversion::KC=F::2026-05-15_0320,KC=F,cta_replicator,futures_bb_mean_reversion,commodity,WON,2026-05-15 18:07:16,2026-05-17 18:07:16,48,0.0494,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-15_180,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-15 18:07:13,2026-05-17 18:07:13,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZW=F::2026-05-15_180,ZW=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-15 18:07:13,2026-05-17 18:07:13,48,-0.0445,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-15_1806,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-15 18:06:45,2026-05-17 18:06:45,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::ZW=F::2026-05-15_1806,ZW=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-15 18:06:45,2026-05-17 18:06:45,48,-0.0445,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::KC=F::2026-05-15_1806,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 18:06:45,2026-05-17 18:06:45,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_stocks_rsi2_pullback::RIOT::2026-05-15_1806,RIOT,multi_asset_copytrader,stocks_rsi2_pullback,equity,LOST,2026-05-15 18:06:45,2026-05-17 18:06:45,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-15_170,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-15 17:08:56,2026-05-17 17:08:56,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZW=F::2026-05-15_170,ZW=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-15 17:08:56,2026-05-17 17:08:56,48,-0.0446,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-15_1708,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-15 17:08:27,2026-05-17 17:08:27,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::ZW=F::2026-05-15_1708,ZW=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-15 17:08:27,2026-05-17 17:08:27,48,-0.0446,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::CT=F::2026-05-15_1708,CT=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 17:08:27,2026-05-17 17:08:27,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::KC=F::2026-05-15_1708,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 17:08:27,2026-05-17 17:08:27,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::SI=F::2026-05-15_1708,SI=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 17:08:27,2026-05-17 17:08:27,48,-0.03,SL_HIT_REPLAY,SHORT,YES
cta_cross_asset_tsmom::AUDUSD=X::2026-05-15_1617,AUDUSD=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-15 16:17:25,2026-05-18 04:17:25,60,-0.002,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-15_161,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-15 16:17:22,2026-05-17 16:17:22,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZW=F::2026-05-15_161,ZW=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-15 16:17:22,2026-05-17 16:17:22,48,-0.0446,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-15_1616,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-15 16:16:56,2026-05-17 16:16:56,48,0.0841,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::ZW=F::2026-05-15_1616,ZW=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-15 16:16:56,2026-05-17 16:16:56,48,-0.0446,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::GC=F::2026-05-15_1616,GC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 16:16:56,2026-05-17 16:16:56,48,-0.0258,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::KC=F::2026-05-15_1616,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 16:16:56,2026-05-17 16:16:56,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::PL=F::2026-05-15_1616,PL=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 16:16:56,2026-05-17 16:16:56,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::SI=F::2026-05-15_1616,SI=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 16:16:56,2026-05-17 16:16:56,48,-0.03,SL_HIT_REPLAY,SHORT,YES
fx_smart_4f64ca7119ed,NZDUSD=X,alpha_engine,fx_smart_carry_trade_momentum,forex,LOST,2026-05-15 14:48:38,2026-05-18 02:48:38,60,-0.005,SL_HIT_REPLAY,LONG,YES
fx_smart_8528271ad4ba,GBPJPY=X,alpha_engine,fx_smart_carry_trade_momentum,forex,LOST,2026-05-15 14:48:38,2026-05-18 02:48:38,60,-0.005,SL_HIT_REPLAY,LONG,YES
fx_smart_90c0aa1f2197,EURUSD=X,alpha_engine,fx_smart_forex_rsi2_mean_reversion,forex,LOST,2026-05-15 14:48:38,2026-05-18 02:48:38,60,-0.005,SL_HIT_REPLAY,LONG,YES
fx_smart_a6a6ed5ac278,GBPUSD=X,alpha_engine,fx_smart_forex_rsi2_mean_reversion,forex,LOST,2026-05-15 14:48:38,2026-05-18 02:48:38,60,-0.005,SL_HIT_REPLAY,LONG,YES
fx_smart_f0028913c3be,NZDUSD=X,alpha_engine,fx_smart_forex_rsi2_mean_reversion,forex,LOST,2026-05-15 14:48:38,2026-05-18 02:48:38,60,-0.005,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::AUDUSD=X::2026-05-15_1430,AUDUSD=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-15 14:30:38,2026-05-18 02:30:38,60,-0.002,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-15_143,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-15 14:30:30,2026-05-17 14:30:30,48,-0.0471,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-15_1430,CT=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-15 14:30:01,2026-05-17 14:30:01,48,-0.0471,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::KC=F::2026-05-15_1430,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 14:30:01,2026-05-17 14:30:01,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::PL=F::2026-05-15_1430,PL=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 14:30:01,2026-05-17 14:30:01,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-15_032,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-15 03:20:56,2026-05-17 03:20:56,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-15_0320,CT=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-15 03:20:29,2026-05-17 03:20:29,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::CT=F::2026-05-15_0320,CT=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-15 03:20:29,2026-05-17 03:20:29,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-15_0320,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-15 03:20:27,2026-05-17 15:20:27,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-15_0320,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-15 03:20:27,2026-05-17 15:20:27,60,-0.005,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::USDJPY=X::2026-05-14_2328,USDJPY=X,cta_replicator,cta_cross_asset_tsmom,forex,WON,2026-05-14 23:28:00,2026-05-17 11:28:00,60,0.003,TP_HIT_REPLAY,SHORT,YES
multi_asset_myfxbook_retail_contrarian::EURGBP=X::2026-05-14,EURGBP=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,WON,2026-05-14 23:27:57,2026-05-17 11:27:57,60,0.0037,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-14_232,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 23:27:56,2026-05-16 23:27:56,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZS=F::2026-05-14_232,ZS=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 23:27:56,2026-05-16 23:27:56,48,-0.0221,SL_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::CADJPY=X::2026-05-14_23,CADJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-14 23:27:41,2026-05-17 11:27:41,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::EURGBP=X::2026-05-14_23,EURGBP=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,WON,2026-05-14 23:27:41,2026-05-17 11:27:41,60,0.0031,TP_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::GBPUSD=X::2026-05-14_23,GBPUSD=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,WON,2026-05-14 23:27:41,2026-05-17 11:27:41,60,0.0073,TP_HIT_REPLAY,LONG,YES
multi_asset_cot_positioning::CT=F::2026-05-14_2327,CT=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-14 23:27:29,2026-05-16 23:27:29,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::ZW=F::2026-05-14_2327,ZW=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-14 23:27:29,2026-05-16 23:27:29,48,-0.0434,SL_HIT_REPLAY,SHORT,YES
multi_asset_forex_rsi2_mean_reversion::GBPUSD=X::2026-05-14_,GBPUSD=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,WON,2026-05-14 23:27:27,2026-05-17 11:27:27,60,0.008,TP_HIT_REPLAY,LONG,YES
cc_ZS=F_S_202605142300,ZS=F,combined_confidence_strategy,combined_confidence,commodity,LOST,2026-05-14 23:00:10,2026-05-16 23:00:10,48,-0.0273,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-14_223,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 22:33:01,2026-05-16 22:33:01,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZS=F::2026-05-14_223,ZS=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 22:33:01,2026-05-16 22:33:01,48,-0.0221,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-14_2232,CT=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-14 22:32:26,2026-05-16 22:32:26,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::ZW=F::2026-05-14_2232,ZW=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-14 22:32:26,2026-05-16 22:32:26,48,-0.0434,SL_HIT_REPLAY,SHORT,YES
cc_EURGBP=X_S_202605142202,EURGBP=X,combined_confidence_strategy,combined_confidence,forex,WON,2026-05-14 22:02:37,2026-05-17 10:02:37,60,0.0039,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-14_213,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 21:37:25,2026-05-16 21:37:25,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZS=F::2026-05-14_213,ZS=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 21:37:25,2026-05-16 21:37:25,48,-0.0221,SL_HIT_REPLAY,SHORT,YES
multi_asset_forex_rsi2_mean_reversion::EURGBP=X::2026-05-14_,EURGBP=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,WON,2026-05-14 21:36:53,2026-05-17 09:36:53,60,0.0039,TP_HIT_REPLAY,SHORT,YES
cc_ZS=F_S_202605142105,ZS=F,combined_confidence_strategy,combined_confidence,commodity,LOST,2026-05-14 21:05:05,2026-05-16 21:05:05,48,-0.0273,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-14_201,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 20:11:25,2026-05-16 20:11:25,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZS=F::2026-05-14_201,ZS=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 20:11:25,2026-05-16 20:11:25,48,-0.0221,SL_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::EURGBP=X::2026-05-14_20,EURGBP=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,WON,2026-05-14 20:11:09,2026-05-17 08:11:09,60,0.0032,TP_HIT_REPLAY,SHORT,YES
multi_asset_forex_rsi2_mean_reversion::EURGBP=X::2026-05-14_,EURGBP=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,WON,2026-05-14 20:10:55,2026-05-17 08:10:55,60,0.0039,TP_HIT_REPLAY,SHORT,YES
multi_asset_forex_rsi2_mean_reversion::GBPUSD=X::2026-05-14_,GBPUSD=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,WON,2026-05-14 20:10:55,2026-05-17 08:10:55,60,0.008,TP_HIT_REPLAY,LONG,YES
cc_ZS=F_S_202605142007,ZS=F,combined_confidence_strategy,combined_confidence,commodity,LOST,2026-05-14 20:07:26,2026-05-16 20:07:26,48,-0.0273,SL_HIT_REPLAY,SHORT,YES
cta_cross_asset_tsmom::NG=F::2026-05-14_1913,NG=F,cta_replicator,cta_cross_asset_tsmom,commodity,LOST,2026-05-14 19:13:42,2026-05-16 19:13:42,48,-0.03,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::USDJPY=X::2026-05-14_1913,USDJPY=X,cta_replicator,cta_cross_asset_tsmom,forex,WON,2026-05-14 19:13:42,2026-05-17 07:13:42,60,0.003,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-14_191,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 19:13:39,2026-05-16 19:13:39,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZS=F::2026-05-14_191,ZS=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-14 19:13:39,2026-05-16 19:13:39,48,-0.0221,SL_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::AUDUSD=X::2026-05-14_19,AUDUSD=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-14 19:13:17,2026-05-17 07:13:17,60,-0.005,SL_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::CADJPY=X::2026-05-14_19,CADJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-14 19:13:17,2026-05-17 07:13:17,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::EURGBP=X::2026-05-14_19,EURGBP=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,WON,2026-05-14 19:13:17,2026-05-17 07:13:17,60,0.0032,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-14_1912,CT=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-14 19:12:53,2026-05-16 19:12:53,48,-0.0402,SL_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::ZW=F::2026-05-14_1912,ZW=F,multi_asset_cot,cot_positioning,commodity,LOST,2026-05-14 19:12:53,2026-05-16 19:12:53,48,-0.0434,SL_HIT_REPLAY,SHORT,YES
