Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-12-12T05:00:00.000Z,684.2737056053,684.9797075792,675.3246617595,677.9000244141,113160300,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-15T05:00:00.000Z,681.8574988129,681.8774049985,675.4042533094,676.8758544922,90811000,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-16T05:00:00.000Z,675.3843754406,677.2239376858,671.1584377197,675.0264282227,122030600,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-17T05:00:00.000Z,676.0406154818,676.5874893556,667.3998140691,667.5986938477,110625200,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-18T05:00:00.000Z,673.7635606688,676.8857972779,671.0788959983,672.6399536133,108650100,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-19T05:00:00.000Z,674.7472834585,679.2350273729,674.627554288,678.7363891602,103599500,1.993,0.0,0.0,SPY,NA,NA,USD
2025-12-22T05:00:00.000Z,682.0772531069,683.4933686131,678.7364013692,682.96484375,69556700,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-23T05:00:00.000Z,682.0572680421,686.3256403113,682.0074163952,686.0863037109,64840000,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-24T05:00:00.000Z,686.0763204451,688.9484813838,685.9267046356,688.4996948242,39445600,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-26T05:00:00.000Z,688.7589888614,689.7761694006,687.3927250602,688.4298706055,41613300,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-29T05:00:00.000Z,685.6674092439,687.322922191,684.2014421207,685.9765625,62559500,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-30T05:00:00.000Z,685.5777200963,686.6846823672,684.7100944387,685.1389160156,47160700,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-31T05:00:00.000Z,685.2685588951,685.4879304985,679.8533550409,680.0627441406,74144800,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-02T05:00:00.000Z,683.842447277,684.9992611612,677.9684744567,681.3093261719,89377200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-05T05:00:00.000Z,684.6701449337,687.5522884527,684.5106074857,685.8469238281,71927200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-06T05:00:00.000Z,686.0563439631,690.4344019511,685.906789025,689.92578125,69273800,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-07T05:00:00.000Z,690.3047811958,692.0699799721,687.4426026835,687.7019042969,75588300,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-08T05:00:00.000Z,686.9439569076,688.7390423054,685.6175622141,687.6320800781,64019200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-09T05:00:00.000Z,688.7489932725,693.4162394408,687.3029303434,692.1796264648,80125500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-12T05:00:00.000Z,688.7988836287,694.1941832506,688.7490319805,693.2666625977,63976000,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-13T05:00:00.000Z,693.5957794186,694.1941818021,689.4670403609,691.8804931641,78309700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-14T05:00:00.000Z,689.118007847,689.836017654,684.1714948793,688.4797363281,94676700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-15T05:00:00.000Z,692.6782853429,693.5558934557,689.3673203482,690.3546142578,77862000,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-16T05:00:00.000Z,691.7707369284,692.3591568004,688.2204352966,689.776184082,79289200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-20T05:00:00.000Z,679.6338820353,682.9049778345,674.7272992055,675.7345581055,111623300,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-21T05:00:00.000Z,677.7989249,686.8641332264,676.2830453045,683.5332641602,127844500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-22T05:00:00.000Z,687.9711412753,689.2476843606,685.0491285531,687.103515625,77112200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-23T05:00:00.000Z,686.2757685332,689.0781127397,685.2884137824,687.3527832031,63059600,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-26T05:00:00.000Z,688.6093723198,692.2394730276,688.040917467,690.8432617188,60473800,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-27T05:00:00.000Z,692.2893344912,694.6329705879,691.6810104866,693.5957641602,55506100,0.0,0.0,0.0,SPY,NA,NA,USD
