Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-01-23T05:00:00.000Z,86.5387397532,86.7357963796,86.2135895542,86.6372680664,35968800,0.0,0.0,0.0,TLT,NA,NA,USD
2026-01-26T05:00:00.000Z,87.1003696055,87.1890428426,86.9033054389,87.0511016846,38882400,0.0,0.0,0.0,TLT,NA,NA,USD
2026-01-27T05:00:00.000Z,86.8146181741,86.9525593099,86.3909396807,86.5091781616,35180100,0.0,0.0,0.0,TLT,NA,NA,USD
2026-01-28T05:00:00.000Z,86.2234529244,86.4106544823,86.0066861043,86.3121261597,38750300,0.0,0.0,0.0,TLT,NA,NA,USD
2026-01-29T05:00:00.000Z,85.8687339303,86.4500562215,85.7997633616,86.3318252563,43855000,0.0,0.0,0.0,TLT,NA,NA,USD
2026-01-30T05:00:00.000Z,86.0953540912,86.2727080681,85.849029541,85.849029541,45832200,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-02T05:00:00.000Z,86.0686072891,86.1081708747,85.6037521362,85.6037521362,38171400,0.332,0.0,0.0,TLT,NA,NA,USD
2026-02-03T05:00:00.000Z,85.544402458,85.8312327927,85.4850608529,85.8114547729,27438200,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-04T05:00:00.000Z,85.6828692171,85.8312307723,85.5147296426,85.5938568115,37872900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-05T05:00:00.000Z,85.9795926028,86.5235824585,85.8015602451,86.5235824585,50268900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-06T05:00:00.000Z,86.4939039375,86.5829238892,86.2466371938,86.5829238892,33461800,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-09T05:00:00.000Z,86.2466397297,86.6224900206,86.0785001501,86.5631408691,24708900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-10T05:00:00.000Z,87.2752729262,87.5621032715,87.2554949058,87.5621032715,37253700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-11T05:00:00.000Z,87.0774586138,87.5126505036,86.9785534241,87.0972366333,37014000,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-12T05:00:00.000Z,87.3939569674,88.3038967573,87.384064185,88.254447937,48454900,0.0,0.0,0.0,TLT,NA,NA,USD
