Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-02-09T05:00:00.000Z,95.1013125275,95.2201719472,95.0220678762,95.1805496216,8165100,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-10T05:00:00.000Z,95.5173358539,95.6362028311,95.4975284696,95.5965805054,9752300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-11T05:00:00.000Z,95.2697099945,95.5371512692,95.2499026085,95.3291397095,9106600,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-12T05:00:00.000Z,95.4876283719,95.9333663458,95.4777209004,95.91355896,13099900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-13T05:00:00.000Z,96.2008105715,96.3394849371,96.1710881585,96.2899551392,11681500,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-17T05:00:00.000Z,96.3295819853,96.3890116998,96.230529942,96.2800521851,8623800,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-18T05:00:00.000Z,96.1116621837,96.1710918978,96.0522324696,96.0819473267,7778800,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-19T05:00:00.000Z,96.0423298957,96.2206266041,96.022522509,96.1710968018,4993000,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-20T05:00:00.000Z,96.2107191322,96.2206266041,95.9729927066,96.1710968018,11200200,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-23T05:00:00.000Z,96.2503352945,96.6069286886,96.2503352945,96.5177841187,9862900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-24T05:00:00.000Z,96.5177855239,96.5574078524,96.4088260098,96.4979705811,9493300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-25T05:00:00.000Z,96.3493868758,96.4979687155,96.3493868758,96.4187240601,8762700,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-26T05:00:00.000Z,96.4979652121,96.6762619019,96.4979652121,96.6762619019,8177300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-02-27T05:00:00.000Z,96.953616779,97.1220135657,96.9040945359,97.0625762939,9970300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-02T05:00:00.000Z,96.7377337704,96.7476699382,96.3105695045,96.4794540405,17709600,0.283,0.0,0.0,IEF,NA,NA,USD
2026-03-03T05:00:00.000Z,96.0324091294,96.5092466139,96.0026082077,96.3701705933,13708500,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-04T05:00:00.000Z,96.3304342567,96.3502990116,96.1516211459,96.1714859009,12535500,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-05T05:00:00.000Z,95.8138570704,95.9430045007,95.7542552281,95.8734664917,12599700,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-06T05:00:00.000Z,95.5853792486,96.1019462378,95.5357059935,95.8138580322,12758200,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-09T04:00:00.000Z,95.7244579234,96.1615583273,95.6151828224,96.1118850708,12134400,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-10T04:00:00.000Z,96.0622195524,96.1317575696,95.7741388947,95.8039398193,10571300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-11T04:00:00.000Z,95.6251238523,95.6747895322,95.3469717917,95.3668365479,12197600,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-12T04:00:00.000Z,95.2178168115,95.346964243,94.9595295275,95.0588760376,11401400,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-13T04:00:00.000Z,95.2078848195,95.2972951667,94.9198041805,94.9595336914,11839700,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-16T04:00:00.000Z,95.3469663518,95.4264329509,95.2376912515,95.3866958618,9092100,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-17T04:00:00.000Z,95.5357078051,95.6449829051,95.4959707161,95.5555801392,7209700,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-18T04:00:00.000Z,95.41650889,95.4860469045,95.0986197411,95.1184844971,13048700,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-19T04:00:00.000Z,94.8601922744,95.2476194178,94.8502636865,95.108543396,18464600,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-20T04:00:00.000Z,94.6813833061,94.7111842294,94.2244181319,94.2542190552,20761500,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-23T04:00:00.000Z,94.3734253553,94.8005895837,94.2641502564,94.5522384644,28336300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-24T04:00:00.000Z,94.1648140995,94.4529023159,93.9959371523,94.2343521118,19785600,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-25T04:00:00.000Z,94.6615181997,94.7707933039,94.512506005,94.7310562134,15939200,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-26T04:00:00.000Z,94.3833611271,94.5025648133,93.9661254883,93.9661254883,12897300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-27T04:00:00.000Z,93.7475877928,94.1548797071,93.7376516254,93.9760665894,11401900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-30T04:00:00.000Z,94.5721017003,94.7608509733,94.5025636912,94.6416397095,15430000,0.0,0.0,0.0,IEF,NA,NA,USD
2026-03-31T04:00:00.000Z,94.9098705543,95.0489465834,94.7211212666,94.8105316162,18649700,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-01T04:00:00.000Z,94.7676679761,94.9769772223,94.7078599027,94.7277984619,13557600,0.317,0.0,0.0,IEF,NA,NA,USD
2026-04-02T04:00:00.000Z,94.7178347007,95.0766527449,94.6979037446,94.9470825195,13171300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-06T04:00:00.000Z,94.6879295851,94.8673385979,94.5982288808,94.6978988647,6104900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-07T04:00:00.000Z,94.7577018832,94.9769804164,94.4487226433,94.9371109009,6737500,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-08T04:00:00.000Z,95.4055713973,95.4155406776,95.0567226302,95.1464233398,12107400,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-09T04:00:00.000Z,95.0567156446,95.3357946377,94.917176148,95.1165161133,11065900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-10T04:00:00.000Z,95.1165169365,95.1464171711,94.9470772041,94.9570388794,4404800,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-13T04:00:00.000Z,94.9570420897,95.1763206234,94.8573721028,95.1663589478,4300200,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-14T04:00:00.000Z,95.1264854259,95.485303447,95.0965851915,95.4753341675,5239800,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-15T04:00:00.000Z,95.3756686253,95.385630301,95.1862903263,95.2660293579,5592900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-16T04:00:00.000Z,95.3557285769,95.3856288122,95.0666802951,95.0965881348,6618900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-17T04:00:00.000Z,95.5750062786,95.7344843379,95.525167484,95.6148757935,6912900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-20T04:00:00.000Z,95.5949467281,95.6049084038,95.3955991501,95.5251693726,3868800,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-21T04:00:00.000Z,95.3756694569,95.435469929,95.0965904482,95.106552124,4872900,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-22T04:00:00.000Z,95.3657005995,95.3956008356,95.1862915782,95.2062225342,4121400,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-23T04:00:00.000Z,95.2460876072,95.3158573565,94.877307906,95.0567169189,6795600,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-24T04:00:00.000Z,94.9769764076,95.2759863549,94.8972373799,95.2460861206,5490000,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-27T04:00:00.000Z,95.1065487218,95.2161879862,94.9670092225,95.0268096924,4055500,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-28T04:00:00.000Z,94.8773104298,94.9570418565,94.7975713987,94.9371109009,4867700,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-29T04:00:00.000Z,94.7178342686,94.7178342686,94.3889164622,94.4885940552,7200300,0.0,0.0,0.0,IEF,NA,NA,USD
2026-04-30T04:00:00.000Z,94.7277997375,94.7776309276,94.5583600032,94.6679992676,10382400,0.0,0.0,0.0,IEF,NA,NA,USD
2026-05-01T04:00:00.000Z,94.6900024414,95.0400009155,94.6200027466,94.7399978638,5359200,0.312,0.0,0.0,IEF,NA,NA,USD
