open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,symbol,open_time_formatted,close_time_formatted
1766448000000,0.13258,0.13369,0.12789,0.12928,507414870.0,1766534399999,66083836.7402,832612,244458747.0,31824516.99284,DOGEUSDT,2025-12-23,2025-12-23 23:59:59.999
1766534400000,0.12929,0.13038,0.12651,0.12856,335694754.0,1766620799999,43001950.02828,584106,146592371.0,18776669.28176,DOGEUSDT,2025-12-24,2025-12-24 23:59:59.999
1766620800000,0.12855,0.12909,0.123,0.12365,418798463.0,1766707199999,52978871.95817,535964,179558572.0,22709969.66989,DOGEUSDT,2025-12-25,2025-12-25 23:59:59.999
1766707200000,0.12364,0.12752,0.12064,0.12211,719882140.0,1766793599999,89239314.19039,881797,337367998.0,41777340.18919,DOGEUSDT,2025-12-26,2025-12-26 23:59:59.999
1766793600000,0.12211,0.12492,0.12193,0.12435,242221247.0,1766879999999,29801690.22024,300811,119253044.0,14675045.52455,DOGEUSDT,2025-12-27,2025-12-27 23:59:59.999
1766880000000,0.12435,0.1249,0.12277,0.12393,221394199.0,1766966399999,27434653.703,296777,103035385.0,12770667.9963,DOGEUSDT,2025-12-28,2025-12-28 23:59:59.999
1766966400000,0.12394,0.12805,0.12228,0.12288,673526124.0,1767052799999,84263156.10882,819860,332152299.0,41524902.2109,DOGEUSDT,2025-12-29,2025-12-29 23:59:59.999
1767052800000,0.12288,0.12537,0.1224,0.12336,627500697.0,1767139199999,77819799.98121,536882,333965158.0,41450894.79203,DOGEUSDT,2025-12-30,2025-12-30 23:59:59.999
1767139200000,0.12335,0.12381,0.11612,0.11747,670335608.0,1767225599999,80135267.84825,564325,369364260.0,44142884.47731,DOGEUSDT,2025-12-31,2025-12-31 23:59:59.999
1767225600000,0.11747,0.1275,0.11742,0.12683,886565713.0,1767311999999,109222807.65797,732788,463111788.0,57029308.94303,DOGEUSDT,2026-01-01,2026-01-01 23:59:59.999
1767312000000,0.12682,0.14498,0.12592,0.14188,2240031844.0,1767398399999,301880200.6481,2227286,1110891203.0,149715680.50156,DOGEUSDT,2026-01-02,2026-01-02 23:59:59.999
1767398400000,0.14187,0.14451,0.13914,0.14315,1027895793.0,1767484799999,146034233.39091,1049478,471070511.0,66963097.90784,DOGEUSDT,2026-01-03,2026-01-03 23:59:59.999
1767484800000,0.14314,0.15418,0.14278,0.14953,1371022860.0,1767571199999,206060792.29788,1852562,706343081.0,106130396.23559,DOGEUSDT,2026-01-04,2026-01-04 23:59:59.999
1767571200000,0.14952,0.1545,0.14581,0.15171,1115045910.0,1767657599999,167321227.9625,1820724,555255819.0,83388824.84122,DOGEUSDT,2026-01-05,2026-01-05 23:59:59.999
1767657600000,0.15171,0.15656,0.14352,0.15055,1272318747.0,1767743999999,190733595.84774,1981622,641066634.0,96118237.36429,DOGEUSDT,2026-01-06,2026-01-06 23:59:59.999
1767744000000,0.15055,0.15405,0.14487,0.14642,797102416.0,1767830399999,118316149.7839,1389926,379600916.0,56385093.74156,DOGEUSDT,2026-01-07,2026-01-07 23:59:59.999
1767830400000,0.14642,0.14777,0.138,0.14194,959509517.0,1767916799999,136352793.37517,1484439,435572946.0,61893203.47157,DOGEUSDT,2026-01-08,2026-01-08 23:59:59.999
1767916800000,0.14195,0.14462,0.13825,0.14071,703610941.0,1768003199999,99368656.28199,1199113,325364639.0,45971079.84402,DOGEUSDT,2026-01-09,2026-01-09 23:59:59.999
1768003200000,0.1407,0.14072,0.13904,0.13965,219649749.0,1768089599999,30755979.35387,328469,100248494.0,14036599.72501,DOGEUSDT,2026-01-10,2026-01-10 23:59:59.999
1768089600000,0.13965,0.1412,0.13585,0.13801,419409403.0,1768175999999,58090364.37931,625549,215933067.0,29915394.61439,DOGEUSDT,2026-01-11,2026-01-11 23:59:59.999
1768176000000,0.13801,0.14237,0.13492,0.13662,721042880.0,1768262399999,99590291.64411,1330250,313539143.0,43321064.68768,DOGEUSDT,2026-01-12,2026-01-12 23:59:59.999
